Xt,Yt,Zt,THETAt,Xf,Yf,Zf,THETAf
-0.5512171144797828,-0.15210342950036185,0.6719999999999999,0.5448699758569797,-0.122,0.35,0.682,-0.3999999999999998
-0.5482886594835579,-0.16449634100757615,0.6729999999999999,0.593411945678072,-0.131,0.353,0.681,-0.3600000000000003
-0.5469575092472696,-0.17174694485647451,0.6729999999999999,0.6185010536754905,-0.154,0.355,0.681,-0.4800000000000004
-0.544371676476295,-0.17801914855879908,0.6739999999999999,0.6441355770641572,-0.16,0.355,0.681,-0.2400000000000002
-0.5429341600881356,-0.18378268147822757,0.6739999999999999,0.6681338542790792,-0.169,0.357,0.681,-0.3600000000000003
-0.538324800688513,-0.19535592639936952,0.6749999999999999,0.717766654882668,-0.185,0.356,0.68,-0.6399999999999995
-0.5355869716593064,-0.20165548149077395,0.6759999999999999,0.7412195167063418,-0.209,0.357,0.68,-0.4799999999999993
-0.5334971345039385,-0.2070809420522666,0.6759999999999999,0.7657632093125121,-0.224,0.357,0.68,-0.6000000000000005
-0.5289257618893664,-0.2165490365944193,0.6759999999999999,0.8148505945248526,-0.231,0.356,0.68,-0.28000000000000025
-0.5263275263934393,-0.2216957510976051,0.6759999999999999,0.839939702522271,-0.254,0.353,0.68,-0.4800000000000004
-0.5226019398173998,-0.22670040585147555,0.6759999999999999,0.8650288105196896,-0.265,0.353,0.679,-0.4400000000000004
-0.5165210018279842,-0.23647245140430753,0.6749999999999999,0.9162978572970231,-0.276,0.351,0.679,-0.4400000000000004
-0.5122966565483391,-0.24112303495119264,0.6749999999999999,0.9419323806856897,-0.289,0.349,0.679,-0.5199999999999982
-0.5088189857222121,-0.24570629977113176,0.6749999999999999,0.9681123194656046,-0.312,0.343,0.679,-0.4800000000000004
-0.5010781643320531,-0.25300995646049074,0.6739999999999999,1.0182905354604417,-0.32,0.342,0.678,-0.3200000000000003
-0.496126770696088,-0.2561687350497383,0.6749999999999999,1.0450158896316046,-0.331,0.34,0.678,-0.4400000000000004
-0.4912118632258837,-0.26006111098480217,0.6749999999999999,1.0711958284115197,-0.353,0.334,0.678,-0.39999999999999813
-0.48778565477753344,-0.2634690001242653,0.6739999999999999,1.0951941056264418,-0.364,0.331,0.678,-0.4400000000000004
-0.4800951702458595,-0.2690909241194998,0.6739999999999999,1.1453723216212788,-0.375,0.328,0.678,-0.4400000000000004
-0.4751296525663087,-0.2711422311019298,0.6739999999999999,1.1704614296186973,-0.397,0.319,0.678,-0.4400000000000004
-0.46978208073062855,-0.2741388498399192,0.6739999999999999,1.1966413683986121,-0.407,0.317,0.678,-0.39999999999999813
-0.45955052579397143,-0.2786544750573082,0.6739999999999999,1.2500920767409385,-0.418,0.313,0.678,-0.4400000000000004
-0.45367141116516974,-0.2801529315107944,0.6749999999999999,1.27736284630335,-0.427,0.31,0.678,-0.3600000000000003
-0.44936490509950233,-0.28126098273349454,0.6739999999999999,1.3024519543007684,-0.448,0.3,0.678,-0.40000000000000036
-0.44436582941583963,-0.2823436541407978,0.6739999999999999,1.3297227238631797,-0.458,0.296,0.677,-0.40000000000000036
-0.43386189795816776,-0.28372760127437785,0.6739999999999999,1.3820826014230096,-0.467,0.292,0.678,-0.3600000000000003
