Xt,Yt,Zt,THETAt,Xf,Yf,Zf,THETAf
-0.3121088526842783,0.0018469496145935914,0.572,0.0005049353426790236,-0.304,0.018,0.604,-0.002224609375
-0.3121087804288805,0.0017407184605153715,0.573,0.0008554073421334513,-0.306,0.018,0.603,-0.0018759765625
-0.3131072788475685,-0.0009886908628794191,0.574,0.0032618397031290514,-0.307,0.017,0.602,-0.0018330078125
-0.31310522047478206,-0.0014917509623790003,0.575,0.004921521694466432,-0.308,0.017,0.601,-0.00153515625
-0.3131021947745329,-0.0020148257644570446,0.575,0.006647250080837778,-0.309,0.016,0.601,-0.001416015625
-0.3130977852459986,-0.0035947213666395455,0.576,0.008560465007950704,-0.31,0.015,0.601,-0.0013232421875
-0.31408309203591384,-0.005954658259546732,0.575,0.013047358812516206,-0.31,0.015,0.601,-0.0011220703125
-0.31407358550872133,-0.007626204371597243,0.576,0.01526310883946213,-0.311,0.014,0.601,-0.00096923828125
-0.31406053708917153,-0.008413950426711243,0.576,0.017862354063379465,-0.311,0.012,0.601,-0.00058544921875
-0.3140489328057327,-0.010028625490650072,0.576,0.019890617549583815,-0.311,0.011,0.601,-0.000382080078125
-0.3140160728196351,-0.012500640836993673,0.577,0.024748223377888342,-0.312,0.011,0.601,-0.00030810546875
-0.31399773229410094,-0.013208180348429945,0.576,0.02708328302166982,-0.313,0.009,0.601,-0.000136474609375
-0.3139830043914124,-0.014734932738914778,0.576,0.028821794581273544,-0.313,0.008,0.601,-0.000105224609375
-0.3139603298042135,-0.016488865312680002,0.576,0.031310252303843586,-0.313,0.007,0.602,8.56781005859375e-06
-0.31395312847139206,-0.01671606655989025,0.576,0.0320601984668099,-0.313,0.005,0.602,0.00013232421875
-0.3139603298042135,-0.016488865312680002,0.576,0.031310252303843586,-0.312,0.003,0.602,0.00040087890625
-0.3139625854048113,-0.016416572881491513,0.575,0.031071633070172487,-0.312,0.002,0.603,0.000462890625
-0.3139914913954464,-0.016435410005632263,0.575,0.027833229184636137,-0.312,0.001,0.603,0.0005986328125
-0.3140090409725331,-0.0157795301211413,0.575,0.025668611850619732,-0.311,0.0,0.603,0.00092041015625
-0.3130291295929084,-0.014953173244234313,0.575,0.022941534894378588,-0.31,-0.001,0.603,0.0010517578125
-0.31403910693283577,-0.014503819596923498,0.575,0.02145868679942247,-0.31,-0.002,0.603,0.0011337890625
-0.3140673386302353,-0.013018790251275418,0.576,0.01655847039367667,-0.312,-0.002,0.604,0.0010341796875
-0.3140794319803599,-0.01222586209694465,0.576,0.013942180938782828,-0.312,-0.003,0.604,0.0009453125
-0.3140874104878568,-0.011608545935052155,0.576,0.011905395337090226,-0.312,-0.003,0.604,0.000865234375
-0.3140931996816117,-0.011084202775867864,0.576,0.010175405892974753,-0.312,-0.004,0.604,0.0007822265625
-0.31410319330747233,-0.009858549653108324,0.577,0.006131662093798438,-0.312,-0.004,0.604,0.00074365234375
-0.3151053652171928,-0.008462045331781779,0.577,0.004823517366351516,-0.312,-0.004,0.603,0.0006845703125
-0.31610549483075145,-0.00843492278722598,0.577,0.004734035153724854,-0.313,-0.004,0.603,0.00065283203125
-0.31610676765693924,-0.008134636753445406,0.577,0.003743339228215377,-0.311,-0.002,0.603,0.00063916015625
-0.3171075506787759,-0.00690151068398234,0.577,0.0029742183054004933,-0.31,-0.001,0.603,0.00055908203125
-0.317108116908921,-0.006685174377731208,0.577,0.0022604911332592577,-0.311,0.0,0.603,0.00050048828125
-0.3171084986684326,-0.005487888274928446,0.577,0.0016096145628438914,-0.312,0.0,0.603,0.00043359375
-0.3171088912524982,-0.006006609177656456,0.578,2.180463142502376e-05,-0.312,0.0,0.603,0.000343994140625
-0.31710885260271576,-0.005846788169053108,0.578,-0.0005054679748970394,-0.312,0.001,0.603,0.00028515625
-0.3171087564715463,-0.005714079953717677,0.578,-0.0009432916581060661,-0.312,0.002,0.603,0.0001885986328125
-0.318108502815266,-0.005514694850720363,0.577,-0.001601092447355638,-0.312,0.002,0.602,1.593017578125e-05
-0.3181081415264345,-0.005325803892821134,0.577,-0.0022242721424341797,-0.312,0.003,0.603,1.7669677734375e-05
-0.3171081227370493,-0.005317408744671367,0.577,-0.002251969017771004,-0.313,0.004,0.602,-0.000199951171875
-0.31810822252311516,-0.005363259175392216,0.576,-0.002100701467854503,-0.313,0.004,0.601,-0.000327880859375
-0.3171084913585037,-0.005507591255271513,0.575,-0.001624528264948335,-0.314,0.005,0.601,-0.00045556640625
-0.31710870279612163,-0.005661933065175416,0.575,-0.001115331864525185,-0.314,0.006,0.6,-0.00052197265625
-0.31610886992436615,-0.00588610015933399,0.574,-0.0003757720298101805,-0.314,0.006,0.599,-0.00056591796875
-0.31610886912843245,-0.006115998632809209,0.574,0.0003826962486443865,-0.315,0.006,0.599,-0.0006474609375
-0.31510867133163856,-0.00636518977082752,0.573,0.0012048140771518472,-0.315,0.006,0.598,-0.000654296875
-0.31510864243037884,-0.006388437913653781,0.573,0.0012815131165461295,-0.315,0.006,0.596,-0.0007119140625
-0.31410866466853327,-0.006370678915860318,0.574,0.0012229235725643862,-0.315,0.006,0.595,-0.00068115234375
-0.313108877599298,-0.005091216740637072,0.574,0.0003009372031789539,-0.315,0.006,0.594,-0.000708984375
-0.31310878249073204,-0.00525685985694608,0.574,0.0008474178588632136,-0.315,0.005,0.593,-0.00068408203125
