Xt,Yt,Zt,THETAt,Xf,Yf,Zf,THETAf
-0.5196139716343454,0.4988508775601555,0.8999999999999999,0.0022114889692017993,0.0,-0.099,0.923,0.0
-0.5196142516861477,0.4989853844842743,0.9009999999999999,0.0019526297112460974,0.0,-0.099,0.924,0.0
-0.5196144415499812,0.499087786921128,0.9009999999999999,0.0017555557905802337,0.0,-0.099,0.924,0.0
-0.5196146677078693,0.4992272757021493,0.9019999999999999,0.0014871091527002467,0.0,-0.099,0.924,0.0
-0.5196147756886849,0.49930366243980484,0.9019999999999999,0.0013401026605278725,0.0,-0.099,0.925,0.0
-0.5196148783599758,0.4993850309377337,0.9019999999999999,0.0011835087884312135,0.0,-0.099,0.925,0.0
-0.5196150396537121,0.4995411256477329,0.9019999999999999,0.0008831042174702753,0.0,-0.099,0.926,0.0
-0.5196150667862373,0.49957295347534864,0.9019999999999999,0.000821851512398453,0.0,-0.099,0.926,0.0
-0.5196150624379132,0.49956769496458536,0.9019999999999999,0.000831971524540754,0.0,-0.099,0.927,0.0
-0.5196150598961391,0.49956465056363736,0.9019999999999999,0.0008378304789389284,0.001,-0.099,0.928,0.0
